qid,query,num_organic_results,num_count_spans,num_neg_snip,num_snip,answer_relation,answer_norm,answer_metric
2336,how many iq did einstein have,9,4,6,9,=,160.0,
2091,how many igbo states are in nigeria,10,2,8,10,=,5.0,
255,how many arab countries are there,10,4,6,10,=,22.0,
2384,how many ismailis in the world,10,2,8,10,=,15000000.0,
954,how many dairy farms in the us,10,1,9,10,=,37468.0,
540,how many bombs does the us have,10,1,9,10,=,6185.0,
4516,how many rias in the us,10,1,9,10,=,12993.0,
3935,how many odm mps are there in parliament,10,2,8,10,=,103.0,
5532,how many vxr8 are in the uk,10,1,9,10,=,541.0,
4579,how many ross stores are there,10,3,7,10,=,1483.0,
2865,how many klingon words are there,9,1,8,9,=,3000.0,
2078,how many members constitutes iac committee,10,1,9,10,=,14.0,
1071,how many dnc delegates are there,10,2,8,10,=,4051.0,
1114,how many drdo centres in india,10,1,9,10,=,50.0,
2672,how many jubilee mps are in parliament,9,3,6,9,=,140.0,
2399,how many battalion are itbp,10,4,6,10,=,56.0,
4691,how many slices in dominos medium pizza,9,2,7,9,=,8.0,
4161,how many employees does pgw have,10,1,9,10,=,299.0,
4448,how many rbmk reactors are there in india,10,1,9,10,=,3.0,
3952,how many govt bank in india,10,5,5,10,=,12.0,
5352,how many uti pills do i take,10,2,9,10,=,12.0,
5552,how many ayat in surah waqiah,9,3,6,9,=,96.0,
3241,how many manned moon landings,10,2,8,10,=,6.0,
3127,how many libraries in the us,10,1,9,10,=,116867.0,
2282,how many indians in usa,10,3,7,10,=,2400000.0,
3238,how many mako reactors are there,7,1,6,7,=,9.0,
1914,how many hafiz quran in pakistan,9,1,8,9,=,4000000.0,
5454,how many vhs tapes can fit on a dvd,9,2,7,9,=,1.0,
6066,how many zyia reps in canada,10,2,8,10,=,2000.0,
5499,how many vq statesmans were made,10,2,8,10,=,9396.0,
3968,how many picks are in the nba draft,9,2,7,9,=,60.0,
1518,how many feral cats in the us,10,1,9,10,=,70000000.0,
4090,how many syns in oykos greek yogurt,9,4,6,9,=,5.5,
2353,how many irish fought in the civil war,10,1,9,10,=,150000.0,
5014,how many tft players in oce,10,1,9,10,=,4.0,
4907,how many countries in south america are landlocked,10,1,9,10,=,48.0,
75,how many african americans are in congress,10,1,9,10,=,51.0,
4456,how many rccg churches in uk,9,1,8,9,=,779.0,
5030,how many tiff's treats are there,10,1,9,10,=,250.0,
1481,how many faults are in california,10,1,9,10,=,140.0,
5567,how many requests can wcf handle,10,6,5,10,=,1.0,
5790,how many xmas special of gavin and stacey,9,1,8,9,=,20.0,
5871,how many yin yang episodes in psych,9,1,8,9,=,8.0,
4081,how many ovo stores are there,10,1,9,10,=,5.0,
3131,how many listings on ebay for free,10,1,9,10,=,100.0,
2486,how many beds does hcmc have,11,7,4,11,=,484.0,
3969,how many picks in nfl draft,10,3,7,10,=,1.0,
640,how many ca are there in india,10,2,9,10,=,2.82,
5321,how many urgent care centers are in the united states,10,1,9,10,=,7100.0,
3445,how many msps are there in the us,10,1,9,10,=,40000.0,
4224,how many trains does pnr have,9,1,8,9,=,14.0,
4468,how many records has garth brooks sold,10,1,9,10,=,72300000.0,
4711,how many gates at sdf,10,2,8,10,=,23.0,
4600,how many rrb in west bengal,10,1,9,10,=,56.0,
5267,how many ukrainian in canada,10,1,9,10,=,1359655.0,
4812,how many smbs in the us,10,3,7,10,=,28800000.0,
2785,how many kegs for a wedding of 150,10,1,9,10,=,6.0,
2286,how many ingredients does the fda ban,10,1,9,10,=,1328.0,
3979,how many okapi are left in the world,10,1,9,10,=,25000.0,
5845,how many yazidis were killed in karbala,10,2,8,10,=,72.0,
4067,how many osprey crashes,8,1,7,8,=,30.0,
1712,how many employees does gif have,9,1,8,9,=,131.0,
808,how many cnd shellac colours are there,10,2,8,10,=,100.0,
190,how many always sunny in philadelphia seasons are there,11,7,5,11,=,14.0,
4686,how many saunas are in finland,10,1,9,10,=,3300000.0,
2108,how many icici bank branches in india,10,2,8,10,=,5324.0,
2614,how many jnv school in india,10,4,8,10,=,661.0,
514,how many bbmp wards in rajarajeshwari nagar,10,1,9,10,=,7.0,
342,how many autonomous communities are there in spain,9,5,4,9,=,17.0,
2151,iet how many members,10,1,9,10,=,168000.0,
261,how many arabs live in israel,10,2,8,10,=,1800000.0,
2875,how many klr650 have been sold,10,1,9,10,=,150000.0,
4347,how many qantas points per dollar spent,10,1,9,10,=,3.0,
715,how many cemeteries are in the us,10,1,9,10,=,144847.0,
70,how many aesop stores in australia,10,1,9,10,=,84.0,
5315,how many questions are on the arizona permit test,10,3,7,10,=,24.0,
1654,how many ferrari fxxk were made,10,3,7,10,=,40.0,
4610,how many rspb reserves are there in the uk,10,1,9,10,=,200.0,
5826,how many discovery xxv were made,10,2,8,10,=,1088000.0,
5163,how many students does uah have,10,6,4,10,=,9736.0,
465,how many brgy in quezon city,10,1,9,10,=,171.17,
5416,how many vc firms in the us,10,2,8,10,=,1000.0,
3532,myq how many users,10,2,8,10,=,3.0,
1112,how many drdo center in india,10,1,9,10,=,50.0,
3461,how many dod mtfs are there,10,2,8,10,=,723.0,
3961,how many phonemes in english,9,9,2,9,=,42.0,
5491,how many vowels does english have,9,2,8,9,=,14.0,
1546,how many fha loans can you have in a lifetime,10,2,8,10,=,2.0,
4365,how many qcs in scotland,10,1,9,10,=,132.0,
1608,how many fqhcs are there in the us,10,1,9,10,=,1368.0,
5300,how many students does uofa have,10,1,9,10,=,35233.0,
1102,how many cme credits for dpm,10,1,9,10,=,250.0,
1553,how many fiat currencies have there been,10,1,9,10,=,775.0,
5380,how many campuses does uwa have,9,1,8,9,=,2.0,
5100,how many tsc stores in canada,10,4,8,10,=,49.0,
4535,how many rlcs has kaydop won,9,1,8,9,=,3.0,
961,how many dams are on the colorado river,10,1,9,10,=,15.0,
2366,how many isb are there in india,10,3,7,10,=,2.0,
977,how many students does dbu have,10,1,9,10,=,3014.0,
564,how many barbers in the us,10,1,9,10,=,20030.0,
1895,how many helicopters does lapd have,9,2,7,9,=,17.0,
3919,how many occupational therapists in the us,10,1,9,10,=,104500.0,
1893,how many hebs are in texas,10,1,9,10,=,340.0,
1099,how many doses of hep b,10,4,6,10,=,3.0,
3398,how many cases does moyamoya have,10,1,9,10,=,100000.0,
1414,how many etonian prime ministers,10,1,9,10,=,9.0,
1044,how many djinns does aladdin have,9,2,8,9,=,3.0,
2359,how many irs checks,10,1,9,10,=,2.0,
2052,how many husbands has jlo had,10,3,7,10,=,3.0,
2083,how many iberian lynx are left,10,1,9,10,=,100.0,
4718,how many sellers on amazon,10,1,9,10,=,25000.0,
1403,how many ethnic groups in africa,9,1,8,9,=,3000.0,
3527,how many upazila in mymensingh district,10,4,7,10,=,13.0,
913,how many cuisines in india,10,1,9,10,=,31.0,
4648,how many ryan figures are there,9,3,6,9,=,12.0,
3858,how many stations does nyfd have,8,1,7,8,=,37.0,
2144,how many ielts band required for canada student visa,10,2,8,10,=,4.0,
5616,how many wives did david koresh have,10,3,7,10,=,1.0,
1729,how many gingers are in the us,10,1,9,10,=,18000000.0,
5646,how many buffalo are in the us,10,1,9,10,=,200000.0,
1901,how many hep a shots are required,10,2,9,10,=,3.0,
5689,how many wto members in 2019,10,2,8,10,=,164.0,
4590,how many programs does cpcc offer,10,2,8,10,=,12.0,
4945,how many syrian refugees in turkey,10,1,9,10,=,2730000.0,
1274,how many eiffel towers can steve carry,9,5,5,9,=,39.0,
716,how many ceos are there in the us,10,1,9,10,=,195530.0,
2809,how many test in kft,10,1,9,10,=,2.0,
4662,how many sailor moon episodes are there,11,8,3,11,=,200.0,
3563,how many nazis escaped to argentina,10,1,9,10,=,5000.0,
2540,how many john wick movies will there be,9,7,4,9,=,3.0,
4139,how many pebbles in mancala,9,4,5,9,=,48.0,
5645,how many wnt proteins are there,10,1,9,10,=,2.4,
4006,how many omm questions on comlex,10,1,9,10,=,700.0,
916,how many cultures are in america,10,3,8,10,=,11.0,
4262,how many psb in india 2020,10,3,7,10,=,4.0,
2095,how many icbm china has,10,3,8,10,=,90.0,
2457,how many japanese letters are there,10,1,9,10,=,71.0,
809,how many coats of cnd shellac,10,5,6,10,=,2.0,
2756,how many teams in kbo,11,12,1,11,=,10.0,
5977,how many followers of danish zehen on tiktok,6,1,5,6,=,5700000.0,
5078,how many tornadoes in texas,9,2,7,9,=,132.0,
905,how many ctos does ibm have,10,1,9,10,=,51.0,
1765,how many goku died,8,1,7,8,=,3.0,
3977,how many ojibwe tribes are there,10,1,9,10,=,77940.0,
391,how many baker missions are there,9,1,8,9,=,12.0,
2811,how many kg in a gallon,10,3,7,10,=,3.79,
5918,how many yukon potatoes are in a pound,10,2,9,10,=,5.0,
3980,how many okapi are left in the wild,10,1,9,10,=,25000.0,
1811,how many gucci stores are there in the us,10,1,9,10,=,48.0,
276,how many armenians live in usa,10,1,9,10,=,385488.0,
3866,how many nyu are there,10,1,9,10,=,11.0,
5831,how many types of yajna are there,9,2,7,9,=,4.0,
530,how many bno in hong kong,10,1,9,10,=,350000.0,
4374,how many qurans are there,9,2,7,9,=,12.0,
3749,how many npr stations are there,10,1,9,10,=,1000.0,
5328,how many uruguayans live in the us,10,1,9,10,=,56884.0,
5911,how many yukon gold potatoes in a pound,10,4,7,10,=,5.0,
1587,how many fnaf animatronics are there,8,4,5,8,=,5.0,
4783,how many students does sjsu have,10,1,9,10,=,27327.0,
3790,how many nss regional centre in india *,10,3,7,10,=,15.0,
1874,how many hca hospitals are in the united states,10,3,7,10,=,184.0,
884,how many csbs in virginia,10,1,9,10,=,40.0,
3652,how many nguyen's are there in vietnam,10,1,9,10,=,38000000.0,
4385,how many qms principles,10,7,5,10,=,7.0,
2704,how many jyotirling in india with name,10,1,9,10,=,64.0,
3003,how many kwik trips,9,1,8,9,=,1965.0,
4625,how many gears in apache rtr 160,8,7,2,8,=,5.0,
2288,how many injuries has tua had,10,2,9,10,=,2.0,
5219,how many national udyan in india,9,5,4,9,=,104.0,
1724,how many gic in india,10,2,9,10,=,52.0,
39,how many acquisitions has cisco made,10,1,9,10,=,149.0,
1539,how many fgm in uk,10,2,8,10,=,103000.0,
5681,how many subscribers does wsj have,10,2,9,10,=,3500000.0,
3465,how many mtn stores in south africa,10,1,9,10,=,133.0,
5292,how many unpaired electrons does co2+ have,10,3,7,10,=,3.0,
4107,how many paul blart movies are there,8,5,4,8,=,2.0,
918,how many customers does at&t have,10,1,9,10,=,17000000.0,
887,how many course in csjm university,10,1,9,10,=,59.0,
5686,how many wto agreements are there,10,2,8,10,=,60.0,
5419,how many vce students in victoria,9,1,8,9,=,49324.0,
1148,how many dth connections in india,10,2,9,10,=,69300000.0,
2503,how many jefferson counties are there,10,4,7,10,=,26.0,
5386,how many employees does uwm have,10,1,9,10,=,3600.0,
5006,how many territories does the us have,9,2,7,9,=,14.0,
1562,how many fighter jets does china have,8,1,7,8,=,2100.0,
5655,how many counties in wisconsin,10,4,6,10,=,72.0,
1165,how many rakat is dhuhr,8,13,0,8,=,2.0,
3418,mpv how many seats,9,3,7,9,=,7.0,
1798,how many gsr integras were made,10,1,9,10,=,67426.0,
3091,how many lexus dealers in usa,10,1,9,10,=,1500.0,
418,how many bbt episodes left,9,1,8,9,=,14.0,
4897,how many ssbns does the us have,9,3,6,9,=,18.0,
4788,how many skodas sold in australia,10,2,8,10,=,7001.0,
2311,how many iocl in india,10,1,9,10,=,80700000.0,
3648,how many members in ngai tahu,10,2,8,10,=,58000.0,
4463,how many red stripes are on the american flag,10,8,4,10,=,13.0,
3144,how many lloyd's syndicates are there,10,1,9,10,=,99.0,
865,how many crm systems are there,10,2,8,10,=,3.0,
3009,how many kyber crystals are in a lightsaber,8,1,7,8,=,3.0,
5869,how many times was george floyd arrested,10,1,9,10,=,5.0,
907,how many county in england,9,2,7,9,=,48.0,
3603,how many nick scali stores in australia,10,1,9,10,=,41.0,
4735,how many sgi members in the world,10,1,9,10,=,12000000.0,
1529,how many ffls in the us,10,1,9,10,=,139840.0,
4523,how many rites are in the catholic church,10,2,8,10,=,6.0,
4669,how many sahaba are mentioned in quran,10,3,7,10,=,1.0,
2536,how many jheel in pakistan,7,1,6,7,=,51.0,
931,how many cwo5 are in the navy,10,1,9,10,=,1750.0,
3388,how many mpg does a 6.6 duramax get,8,1,7,8,=,23.0,
5606,how many whataburgers are in texas,10,1,9,10,=,126.0,
4608,how many rsl clubs in nsw,10,1,9,10,=,350.0,
2003,how many horses per acre in texas,10,4,6,10,=,1.0,
3194,how many ltac in the us,10,1,9,10,=,380000.0,
4485,how many rer lines in paris,10,1,9,10,=,14.0,
965,how many dart buoys are in the indian ocean,10,1,9,10,=,6.0,
415,how many bbq briquettes,9,1,8,9,=,20.0,
2186,how many ihg hotels are there in the us,10,2,8,10,=,5000.0,
5221,how many uefa does barcelona have,10,1,9,10,=,20.0,
1104,how many dpoy does kawhi have,10,4,6,10,=,2.0,
98,how many afghanistan veterans are there,10,2,8,10,=,2700000.0,
6017,how many zizzi restaurants are there in the uk,10,2,8,10,=,160.0,
193,how many amazon prime members are there,10,2,8,10,=,112000000.0,
372,how many ayurvedic colleges in karnataka,10,2,9,10,=,40.0,
1991,how many hockey teams are in canada,10,1,9,10,=,31.0,
1593,how many followers did jesus have,10,1,9,10,=,70.0,
5435,how many vessels are in the us navy,10,1,9,10,=,490.0,
4828,how many snfs in the us,10,1,9,10,=,1350000.0,
5225,how many unemployed in ma,10,1,9,10,=,640000.0,
3784,how many nslc stores in nova scotia,10,1,9,10,=,106.0,
853,how many cpk locations are there,9,2,7,9,=,250.0,
1475,how many farmers are in america,10,5,6,10,=,2000000.0,
1818,how many gurkhas in indian army,10,2,8,10,=,32000.0,
4629,how many ruins are in mexico,10,1,9,10,=,4400.0,
6019,how many zl1 camaros were made,10,5,5,10,=,69.0,
2758,how many kbz bank branches in myanmar,10,3,7,10,=,500.0,
3498,how many franchises does muy own,10,3,8,10,=,20.0,
1960,how many stocks in hkex,10,2,8,10,=,2315.0,
3958,how many ohio state players got drafted,10,4,6,10,=,10.0,
1913,how many hafiz in pakistan,10,1,9,10,=,1000000.0,
2886,how many kmtc are there in kenya,10,3,7,10,=,71.0,
4766,how many sikhs in indian army,10,1,9,10,=,30000.0,
5795,how many counties in pa,9,4,5,9,=,67.0,
5306,how many upi transactions are free in axis bank,8,3,5,8,=,20.0,
4259,how many psb are there in india in 2020,10,4,6,10,=,12.0,
2497,how many rajya sabha members of jds,10,2,9,10,=,250.0,
1008,how many charged dfs osrs,8,6,4,8,=,50.0,
1494,how many locations does fbm have,10,4,6,10,=,180.0,
2806,how many kfcs in china,9,2,7,9,=,5200.0,
5193,how many ucf campuses are there,10,2,8,10,=,11.0,
1218,how many ecd centres in south africa,10,1,9,10,=,657.0,
1971,how many hmmwvs can a c130 carry,10,2,8,10,=,15.0,
695,how many cdl endorsements are there,10,2,8,10,=,6.0,
2171,how many iga stores are there,10,2,8,10,=,5000.0,
878,how many watts crt tv,10,3,7,10,=,120.0,
4996,how many tejas does india have,9,1,8,9,=,324.0,
1117,how many drdo labs in india,10,2,8,10,=,52.0,
3765,how many nrc in india,10,2,8,10,=,1900000.0,
2048,how many husbands did elizabeth taylor have,10,5,5,10,=,8.0,
5815,how many types of xss are there,10,3,7,10,=,3.0,
2180,how many igcse subjects are required in turkey,10,2,8,10,=,5.0,
4596,how many rrb are there in india,10,4,7,10,=,56.0,
2,how many aiims are there in india,10,1,9,10,=,13.0,
1375,how many 14ers in colorado,10,7,3,10,=,58.0,
4467,how many regions are in africa,10,5,5,10,=,5.0,
300,how many ash trees are in ohio and how are they protected,10,1,9,10,=,3800000000.0,
5141,how many twh does the us use,10,2,8,10,=,9.0,
2512,how many jersey mike's locations are there,10,2,8,10,=,1592.0,
1862,how many hdb units in singapore,10,2,8,10,=,1000000.0,
2828,how many kia dealerships in usa,10,2,8,10,=,750.0,
4668,how many safeway stores are there in the us,10,1,9,10,=,1300.0,
457,how many miles bfg ko2,10,3,7,10,=,50000.0,
3843,how many nvs in india,10,4,8,10,=,661.0,
1207,how many ebay users,10,2,8,10,=,182000000.0,
5760,how many xiaomi factory in india,10,2,8,10,=,2.0,
1424,how many channels does etv have,10,1,9,10,=,12.0,
5857,how many quarts does a yfz450 take,7,3,5,7,=,1.0,
2013,how many types of hplc detectors,10,2,8,10,=,3.0,
2032,how many nhs staff are there,10,2,8,10,=,1400000.0,
2234,how many iit in india 2019,10,1,9,10,=,23.0,
4566,how many rogers stores in canada,10,1,9,10,=,294.0,
3662,how many nitrogen atoms are in nh3,9,14,2,9,=,1.0,
854,how many cpk restaurants are there,10,1,9,10,=,250.0,
3448,how many seats in msrtc bus,10,1,9,10,=,45.0,
3827,how many sprays la nuit de l'homme,9,4,6,9,=,3.0,
95,how many afghan refugees are there,10,2,8,10,=,2500000.0,
1217,how many ecoregions are in texas,10,2,8,10,=,10.0,
4910,how many sudanese in usa,10,1,9,10,=,48763.0,
1806,how many attempts for gtu exam,9,1,8,9,=,4.0,
2101,how many icc trophies won by australia,10,1,9,10,=,65.0,
3027,how many laferraris were made,10,3,7,10,=,499.0,
3490,how many mumps cases in 2019,10,1,9,10,=,2251.0,
3077,how many lebanese in usa,10,1,9,10,=,1500000.0,
2824,how many kwh to charge chevy volt,10,2,8,10,=,23.0,
4334,how many pyramids are in mexico,10,1,9,10,=,30.0,
4525,how many ritz in a sleeve,10,1,9,10,=,35.0,
1620,how many types of frp,10,1,9,10,=,3.0,
3555,how many nautical miles from new york to london,10,5,5,10,=,3290.0,
2077,how many locations does iaa have,10,1,9,10,=,190.0,
814,how many cng pump in india,10,1,9,10,=,1424.0,
2610,how many jntu in india,10,1,9,10,=,3.0,
3324,how many mgm hotels in vegas,10,1,9,10,=,30.0,
1037,how many dirty harry movies are there,10,2,8,10,=,5.0,
950,how many daesangs does blackpink have,8,1,7,8,=,43.0,
4416,how many quora users are there,10,3,7,10,=,300000000.0,
3667,how many nihangs in india,10,1,9,10,=,14.0,
2332,how many ipos in 2019,10,1,9,10,=,159.0,
4499,how many rfds bases in australia,10,1,9,10,=,9.0,
2444,how many subdivision in jajpur district,10,2,8,10,=,1.0,
4920,how many sultans in malaysia,10,4,6,10,=,9.0,
1937,how many hills are within san francisco,10,2,8,10,=,40.0,
3343,how many mifepristone and misoprostol should i take,10,2,8,10,=,4.0,
5073,how many tokyo ghoul seasons are there,10,1,9,10,=,3.0,
3582,how many nbl games in a season,10,2,8,10,=,28.0,
3084,how many leopard gecko morphs are there,9,2,7,9,=,100.0,
2227,how many oil refineries in the us,10,1,9,10,=,89.0,
4480,how many remote workers in the us,10,2,8,10,=,3900000.0,
4976,how many kringles make 1 tbc,10,1,9,10,=,100000000.0,
2102,how many icc trophies won by india,10,2,9,10,=,7.0,
966,how many daughters does eminem have,9,2,7,9,=,3.0,
1139,how many dtc bus in delhi,10,1,9,10,=,2400.0,
868,how many crnas in the us,10,2,8,10,=,39000.0,
5807,how many customers does xplornet have,10,1,9,10,=,350000.0,
1845,how many hawaiian islands are inhabited,10,1,9,10,=,7.0,
4751,how many shlokas in geeta,9,1,8,9,=,1400.0,
